1,1403,7.2463680801
2,1172,7.06646697014
3,1016,6.92362862814
4,953,6.85961490365
5,933,6.83840520085
6,789,6.67076632085
7,715,6.57228254269
8,682,6.52502965784
9,657,6.48768401848
10,645,6.4692503168
11,635,6.45362499889
12,637,6.45676965557
13,540,6.29156913956
14,499,6.21260609575
15,525,6.26339826259
16,479,6.17170059741
17,463,6.13772705409
18,474,6.1612073217
19,422,6.04500531404
20,395,5.9788857649
21,399,5.98896141689
22,394,5.9763509093
23,388,5.96100533962
24,350,5.85793315448
25,345,5.84354441703
26,344,5.84064165737
27,352,5.8636311756
28,349,5.8550719222
29,340,5.82894561761
30,315,5.75257263883
31,316,5.75574221359
32,294,5.68357976734
33,289,5.66642668811
34,274,5.61312810639
35,314,5.74939298591
36,269,5.5947113796
37,243,5.49306144334
38,268,5.59098698051
39,237,5.46806014114
40,264,5.57594910315
41,218,5.38449506279
42,212,5.35658627467
43,237,5.46806014114
44,220,5.39362754635
45,217,5.37989735354
46,192,5.25749537203
47,186,5.22574667371
48,221,5.39816270152
49,182,5.20400668708
50,179,5.18738580584
51,174,5.15905529921
52,179,5.18738580584
53,167,5.11799381242
54,181,5.19849703127
55,153,5.03043792139
56,161,5.08140436498
57,156,5.04985600725
58,164,5.09986642782
59,129,4.85981240436
60,154,5.03695260241
61,122,4.80402104473
62,130,4.86753445046
63,155,5.04342511692
64,128,4.85203026392
65,141,4.94875989038
66,112,4.7184988713
67,122,4.80402104473
68,116,4.75359019111
69,124,4.82028156561
70,104,4.64439089914
71,115,4.74493212836
72,109,4.69134788223
73,86,4.45434729625
74,105,4.65396035016
75,84,4.43081679884
76,130,4.86753445046
77,79,4.36944785247
78,98,4.58496747867
79,93,4.53259949315
80,95,4.5538768916
81,88,4.47733681448
82,86,4.45434729625
83,86,4.45434729625
84,92,4.52178857705
85,86,4.45434729625
86,86,4.45434729625
87,68,4.21950770518
88,70,4.24849524205
89,95,4.5538768916
90,69,4.2341065046
91,72,4.27666611902
92,80,4.38202663467
93,78,4.35670882669
94,64,4.15888308336
95,73,4.29045944115
96,74,4.3040650932
97,73,4.29045944115
98,59,4.07753744391
99,60,4.09434456222
100,64,4.15888308336
101,69,4.2341065046
102,67,4.20469261939
103,70,4.24849524205
104,63,4.14313472639
105,72,4.27666611902
106,56,4.02535169074
107,62,4.12713438505
108,64,4.15888308336
109,52,3.95124371858
110,57,4.04305126783
111,52,3.95124371858
112,59,4.07753744391
113,39,3.66356164613
114,53,3.97029191355
115,45,3.80666248977
116,49,3.89182029811
117,47,3.85014760171
118,46,3.82864139649
119,38,3.63758615973
120,42,3.73766961828
121,47,3.85014760171
122,44,3.78418963392
123,45,3.80666248977
124,42,3.73766961828
125,42,3.73766961828
126,44,3.78418963392
127,33,3.49650756147
128,41,3.7135720667
129,48,3.87120101091
130,34,3.52636052462
131,43,3.76120011569
132,49,3.89182029811
133,42,3.73766961828
134,39,3.66356164613
135,34,3.52636052462
136,36,3.58351893846
137,33,3.49650756147
138,34,3.52636052462
139,46,3.82864139649
140,33,3.49650756147
141,36,3.58351893846
142,41,3.7135720667
143,32,3.4657359028
144,34,3.52636052462
145,37,3.61091791264
146,38,3.63758615973
147,33,3.49650756147
148,34,3.52636052462
149,34,3.52636052462
150,35,3.55534806149
151,31,3.43398720449
152,25,3.21887582487
153,27,3.295836866
154,33,3.49650756147
155,25,3.21887582487
156,21,3.04452243772
157,37,3.61091791264
158,26,3.25809653802
159,39,3.66356164613
160,28,3.33220451018
161,35,3.55534806149
162,24,3.17805383035
163,23,3.13549421593
164,23,3.13549421593
165,28,3.33220451018
166,32,3.4657359028
167,18,2.8903717579
168,28,3.33220451018
169,23,3.13549421593
170,30,3.40119738166
171,22,3.09104245336
172,26,3.25809653802
173,24,3.17805383035
174,18,2.8903717579
175,23,3.13549421593
176,37,3.61091791264
177,26,3.25809653802
178,19,2.94443897917
179,18,2.8903717579
180,31,3.43398720449
181,26,3.25809653802
182,29,3.36729582999
183,19,2.94443897917
184,15,2.7080502011
185,26,3.25809653802
186,21,3.04452243772
187,28,3.33220451018
188,19,2.94443897917
189,18,2.8903717579
190,32,3.4657359028
191,20,2.99573227355
192,28,3.33220451018
193,16,2.77258872224
194,16,2.77258872224
195,15,2.7080502011
196,22,3.09104245336
197,26,3.25809653802
198,22,3.09104245336
199,26,3.25809653802
200,16,2.77258872224
201,23,3.13549421593
202,20,2.99573227355
203,14,2.63905732962
204,16,2.77258872224
205,25,3.21887582487
206,15,2.7080502011
207,14,2.63905732962
208,19,2.94443897917
209,22,3.09104245336
210,12,2.48490664979
211,13,2.56494935746
212,13,2.56494935746
213,19,2.94443897917
214,17,2.83321334406
215,19,2.94443897917
216,15,2.7080502011
217,15,2.7080502011
218,17,2.83321334406
219,22,3.09104245336
220,14,2.63905732962
221,12,2.48490664979
222,24,3.17805383035
223,12,2.48490664979
224,14,2.63905732962
225,21,3.04452243772
226,15,2.7080502011
227,12,2.48490664979
228,18,2.8903717579
229,15,2.7080502011
230,16,2.77258872224
231,14,2.63905732962
232,21,3.04452243772
233,17,2.83321334406
234,13,2.56494935746
235,18,2.8903717579
236,20,2.99573227355
237,12,2.48490664979
238,20,2.99573227355
239,11,2.3978952728
240,20,2.99573227355
241,17,2.83321334406
242,19,2.94443897917
243,18,2.8903717579
244,16,2.77258872224
245,19,2.94443897917
246,14,2.63905732962
247,22,3.09104245336
248,14,2.63905732962
249,14,2.63905732962
250,15,2.7080502011
251,12,2.48490664979
252,17,2.83321334406
253,11,2.3978952728
254,8,2.07944154168
255,8,2.07944154168
256,9,2.19722457734
257,22,3.09104245336
258,15,2.7080502011
259,11,2.3978952728
260,20,2.99573227355
261,17,2.83321334406
262,13,2.56494935746
263,20,2.99573227355
264,11,2.3978952728
265,11,2.3978952728
266,10,2.30258509299
267,7,1.94591014906
268,16,2.77258872224
269,11,2.3978952728
270,14,2.63905732962
271,10,2.30258509299
272,11,2.3978952728
273,17,2.83321334406
274,20,2.99573227355
275,12,2.48490664979
276,8,2.07944154168
277,16,2.77258872224
278,6,1.79175946923
279,11,2.3978952728
280,13,2.56494935746
281,11,2.3978952728
282,10,2.30258509299
283,18,2.8903717579
284,10,2.30258509299
285,9,2.19722457734
286,10,2.30258509299
287,9,2.19722457734
288,20,2.99573227355
289,13,2.56494935746
290,13,2.56494935746
291,12,2.48490664979
292,6,1.79175946923
293,13,2.56494935746
294,13,2.56494935746
295,8,2.07944154168
296,9,2.19722457734
297,11,2.3978952728
298,9,2.19722457734
299,15,2.7080502011
300,14,2.63905732962
301,14,2.63905732962
302,13,2.56494935746
303,11,2.3978952728
304,14,2.63905732962
305,13,2.56494935746
306,11,2.3978952728
307,11,2.3978952728
308,12,2.48490664979
309,13,2.56494935746
310,4,1.38629436112
311,11,2.3978952728
312,17,2.83321334406
313,11,2.3978952728
314,10,2.30258509299
315,9,2.19722457734
316,13,2.56494935746
317,5,1.60943791243
318,7,1.94591014906
319,13,2.56494935746
320,6,1.79175946923
321,15,2.7080502011
322,12,2.48490664979
323,12,2.48490664979
324,5,1.60943791243
325,12,2.48490664979
326,14,2.63905732962
327,10,2.30258509299
328,13,2.56494935746
329,6,1.79175946923
330,11,2.3978952728
331,14,2.63905732962
332,13,2.56494935746
333,9,2.19722457734
334,20,2.99573227355
335,10,2.30258509299
336,11,2.3978952728
337,7,1.94591014906
338,12,2.48490664979
339,7,1.94591014906
340,10,2.30258509299
341,6,1.79175946923
342,5,1.60943791243
343,13,2.56494935746
344,7,1.94591014906
345,10,2.30258509299
346,12,2.48490664979
347,5,1.60943791243
348,7,1.94591014906
349,9,2.19722457734
350,9,2.19722457734
351,6,1.79175946923
352,15,2.7080502011
353,10,2.30258509299
354,8,2.07944154168
355,8,2.07944154168
356,11,2.3978952728
357,10,2.30258509299
358,5,1.60943791243
359,12,2.48490664979
360,5,1.60943791243
361,6,1.79175946923
362,3,1.09861228867
363,11,2.3978952728
364,3,1.09861228867
365,7,1.94591014906
366,6,1.79175946923
367,4,1.38629436112
368,8,2.07944154168
369,8,2.07944154168
370,11,2.3978952728
371,5,1.60943791243
372,5,1.60943791243
373,4,1.38629436112
374,3,1.09861228867
375,6,1.79175946923
376,8,2.07944154168
377,10,2.30258509299
378,6,1.79175946923
379,13,2.56494935746
380,7,1.94591014906
381,9,2.19722457734
382,7,1.94591014906
383,6,1.79175946923
384,11,2.3978952728
385,8,2.07944154168
386,7,1.94591014906
387,6,1.79175946923
388,7,1.94591014906
389,6,1.79175946923
390,5,1.60943791243
391,5,1.60943791243
392,7,1.94591014906
393,10,2.30258509299
394,8,2.07944154168
395,6,1.79175946923
396,6,1.79175946923
397,6,1.79175946923
398,7,1.94591014906
399,7,1.94591014906
400,11,2.3978952728
401,4,1.38629436112
402,9,2.19722457734
403,8,2.07944154168
